cik,entityName,val,accn,end,fy,fp,form,filed,frame,year,tag
1137789,Seagate Technology Holdings plc,218898339.0,0001137789-22-000014,2022-01-24,,,,,,2021,EntityCommonStockSharesOutstanding
1137789,Seagate Technology Holdings plc,206483864.0,0001137789-23-000010,2023-01-23,,,,,,2022,EntityCommonStockSharesOutstanding
1137789,Seagate Technology Holdings plc,209510729.0,0001137789-24-000010,2024-01-22,,,,,,2023,EntityCommonStockSharesOutstanding
1137789,Seagate Technology Holdings plc,211707393.0,0001137789-25-000020,2025-01-22,,,,,,2024,EntityCommonStockSharesOutstanding
1137789,Seagate Technology Holdings plc,218073067.0,0001137789-26-000026,2026-01-27,,,,,,2025,EntityCommonStockSharesOutstanding
1137789,Seagate Technology Holdings plc,226644518.0,0001137789-26-000159,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1138118,"CBRE GROUP, INC.",334240869.0,0001193125-16-484680,2016-02-12,,,,,,2015,EntityCommonStockSharesOutstanding
1138118,"CBRE GROUP, INC.",337829292.0,0001193125-17-064772,2017-02-13,,,,,,2016,EntityCommonStockSharesOutstanding
1138118,"CBRE GROUP, INC.",339508177.0,0001564590-18-003991,2018-02-13,,,,,,2017,EntityCommonStockSharesOutstanding
1138118,"CBRE GROUP, INC.",335834731.0,0001564590-19-005666,2019-02-14,,,,,,2018,EntityCommonStockSharesOutstanding
1138118,"CBRE GROUP, INC.",334790842.0,0001564590-20-008056,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
1138118,"CBRE GROUP, INC.",300037482.0,0001138118-25-000005,2025-02-11,,,,,,2024,EntityCommonStockSharesOutstanding
1138118,"CBRE GROUP, INC.",295158554.0,0001138118-26-000005,2026-02-10,,,,,,2025,EntityCommonStockSharesOutstanding
1138118,"CBRE GROUP, INC.",289575298.0,0001138118-26-000024,2026-07-27,,,,,,2026,EntityCommonStockSharesOutstanding
1140536,WILLIS TOWERS WATSON PLC,92871937.0,0001193125-26-325374,2026-07-27,,,,,,2026,EntityCommonStockSharesOutstanding
1140859,"Cencora, Inc.",205462465.0,0001104659-16-093922,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
1140859,"Cencora, Inc.",217279686.0,0001140859-17-000006,2017-01-27,,,,,,2016,EntityCommonStockSharesOutstanding
1140859,"Cencora, Inc.",219669091.0,0001140859-18-000008,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
1140859,"Cencora, Inc.",211089893.0,0001140859-19-000008,2019-01-25,,,,,,2018,EntityCommonStockSharesOutstanding
1140859,"Cencora, Inc.",205891754.0,0001140859-20-000008,2020-01-28,,,,,,2019,EntityCommonStockSharesOutstanding
1140859,"Cencora, Inc.",204706150.0,0001140859-21-000005,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
1140859,AMERISOURCEBERGEN CORP,209137429.0,0001140859-22-000006,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1140859,AMERISOURCEBERGEN CORP,202258188.0,0001140859-23-000027,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1140859,"CENCORA, INC.",199481993.0,0001140859-24-000019,2024-01-29,,,,,,2023,EntityCommonStockSharesOutstanding
1140859,"CENCORA, INC.",193917082.0,0001140859-25-000034,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1140859,"CENCORA, INC.",194530682.0,0001140859-26-000006,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
1140859,"CENCORA, INC.",190827165.0,0001140859-26-000034,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1145197,INSULET CORPORATION,70226104.0,0001145197-25-000007,2025-02-13,,,,,,2024,EntityCommonStockSharesOutstanding
1145197,INSULET CORPORATION,70395848.0,0001145197-26-000028,2026-02-11,,,,,,2025,EntityCommonStockSharesOutstanding
1145197,INSULET CORPORATION,69354199.0,0001145197-26-000169,2026-07-29,,,,,,2026,EntityCommonStockSharesOutstanding
1156039,"Elevance Health, Inc.",261351781.0,0001156039-16-000018,2016-02-04,,,,,,2015,EntityCommonStockSharesOutstanding
1156039,"Elevance Health, Inc.",264378577.0,0001156039-17-000002,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
1156039,"Elevance Health, Inc.",255721900.0,0001156039-18-000003,2018-02-09,,,,,,2017,EntityCommonStockSharesOutstanding
1156039,"Elevance Health, Inc.",257011928.0,0001156039-19-000004,2019-02-07,,,,,,2018,EntityCommonStockSharesOutstanding
1156039,"Elevance Health, Inc.",252329919.0,0001156039-20-000003,2020-02-06,,,,,,2019,EntityCommonStockSharesOutstanding
1156039,"Elevance Health, Inc.",244905689.0,0001156039-21-000012,2021-02-04,,,,,,2020,EntityCommonStockSharesOutstanding
1156039,"ANTHEM, INC.",241304369.0,0001156039-22-000009,2022-02-03,,,,,,2021,EntityCommonStockSharesOutstanding
1156039,"ELEVANCE HEALTH, INC.",237457776.0,0001156039-23-000007,2023-02-01,,,,,,2022,EntityCommonStockSharesOutstanding
1156039,"ELEVANCE HEALTH, INC.",232668735.0,0001156039-24-000015,2024-02-01,,,,,,2023,EntityCommonStockSharesOutstanding
1156039,"ELEVANCE HEALTH, INC.",227351871.0,0001156039-25-000010,2025-02-01,,,,,,2024,EntityCommonStockSharesOutstanding
1156039,"ELEVANCE HEALTH, INC.",220704667.0,0001156039-26-000013,2026-02-01,,,,,,2025,EntityCommonStockSharesOutstanding
1156039,"ELEVANCE HEALTH, INC.",216869290.0,0001156039-26-000060,2026-07-10,,,,,,2026,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1236202726.0,0001193125-16-472901,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1235832469.0,0001193125-17-050077,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1174577506.0,0001193125-18-049729,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1134404094.0,0001193125-19-043841,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1081132415.0,0001193125-20-039954,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1354734727.0,0001562762-21-000027,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1299526916.0,0001562762-22-000031,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1218776494.0,0001163165-23-000006,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1176408368.0,0001163165-24-000010,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1272380205.0,0001163165-25-000012,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1222339152.0,0001163165-26-000009,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
1163165,ConocoPhillips,1201337479.0,0001163165-26-000032,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
1164727,NEWMONT CORPORATION,529161509.0,0001558370-16-003258,2016-02-09,,,,,,2015,EntityCommonStockSharesOutstanding
1164727,NEWMONT CORPORATION,531149818.0,0001558370-17-000729,2017-02-14,,,,,,2016,EntityCommonStockSharesOutstanding
1164727,NEWMONT CORPORATION,532669445.0,0001558370-19-000806,2019-02-14,,,,,,2018,EntityCommonStockSharesOutstanding
1164727,NEWMONT CORPORATION,807583184.0,0001558370-20-001041,2020-02-13,,,,,,2019,EntityCommonStockSharesOutstanding
1164727,NEWMONT CORPORATION,800314223.0,0001164727-21-000027,2021-02-11,,,,,,2020,EntityCommonStockSharesOutstanding
1164727,NEWMONT CORPORATION,1126861075.0,0001164727-25-000011,2025-02-13,,,,,,2024,EntityCommonStockSharesOutstanding
1164727,NEWMONT CORPORATION,1087874212.0,0001164727-26-000010,2026-02-12,,,,,,2025,EntityCommonStockSharesOutstanding
1164727,NEWMONT CORPORATION,1053692271.0,0001164727-26-000036,2026-07-16,,,,,,2026,EntityCommonStockSharesOutstanding
1174922,"WYNN RESORTS, LIMITED",101749906.0,0001174922-16-000144,2016-02-12,,,,,,2015,EntityCommonStockSharesOutstanding
1174922,"WYNN RESORTS, LIMITED",107516130.0,0001174922-20-000024,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
1174922,"WYNN RESORTS, LIMITED",113687786.0,0001174922-23-000048,2023-02-14,,,,,,2022,EntityCommonStockSharesOutstanding
1174922,"WYNN RESORTS, LIMITED",112078263.0,0001174922-24-000046,2024-02-14,,,,,,2023,EntityCommonStockSharesOutstanding
1174922,"WYNN RESORTS, LIMITED",106401372.0,0001174922-25-000039,2025-02-04,,,,,,2024,EntityCommonStockSharesOutstanding
1174922,"WYNN RESORTS, LIMITED",102973891.0,0001174922-26-000055,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1175454,"Corpay, Inc.",91892435.0,0001175454-17-000005,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
1175454,"Corpay, Inc.",89808852.0,0001175454-18-000007,2018-02-09,,,,,,2017,EntityCommonStockSharesOutstanding
1175454,"Corpay, Inc.",85858421.0,0001175454-19-000004,2019-02-08,,,,,,2018,EntityCommonStockSharesOutstanding
1175454,"Corpay, Inc.",85429057.0,0001175454-20-000008,2020-02-07,,,,,,2019,EntityCommonStockSharesOutstanding
1175454,"Corpay, Inc.",83416310.0,0001175454-21-000022,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
1175454,"Corpay, Inc",65659599.0,0001175454-26-000050,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,53466525.0,0001260221-16-000045,2016-01-26,,,,,,2015,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,52844515.0,0001260221-17-000009,2017-01-30,,,,,,2016,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,52196309.0,0001260221-18-000014,2018-01-29,,,,,,2017,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,52897155.0,0001260221-19-000007,2019-02-01,,,,,,2018,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,53667940.0,0001260221-20-000008,2020-01-26,,,,,,2019,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,54688918.0,0001260221-21-000027,2021-01-25,,,,,,2020,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,55462081.0,0001260221-22-000013,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,54598064.0,0001260221-23-000007,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,55606261.0,0001260221-24-000021,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,56084587.0,0001260221-25-000014,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,56473563.0,0001260221-26-000017,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
1260221,TransDigm Group Incorporated,55276525.0,0001260221-26-000053,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1262039,"FORTINET, INC.",163190919.0,0001262039-21-000008,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
1262039,"FORTINET, INC.",733713653.0,0001262039-26-000021,2026-07-28,,,,,,2026,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",64777357.0,0001628280-16-011239,2016-02-10,,,,,,2015,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",55636312.0,0001628280-17-001320,2017-02-09,,,,,,2016,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",52475408.0,0001628280-18-001695,2018-02-08,,,,,,2017,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",59823754.0,0001267238-20-000004,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",55161629.0,0001267238-22-000006,2022-02-11,,,,,,2021,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",52919741.0,0001267238-23-000007,2023-02-10,,,,,,2022,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",51977634.0,0001267238-24-000008,2024-02-09,,,,,,2023,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",50791921.0,0001267238-25-000008,2025-02-14,,,,,,2024,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",49699769.0,0001267238-26-000010,2026-02-13,,,,,,2025,EntityCommonStockSharesOutstanding
1267238,"Assurant, Inc.",49323767.0,0001267238-26-000041,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1274494,"FIRST SOLAR, INC.",105457669.0,0001274494-20-000011,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
1274494,"First Solar, Inc.",107469788.0,0001274494-26-000170,2026-07-24,,,,,,2026,EntityCommonStockSharesOutstanding
1280452,"Monolithic Power Systems, Inc.",49143000.0,0001628280-26-053275,2026-07-29,,,,,,2026,EntityCommonStockSharesOutstanding
1281761,REGIONS FINANCIAL CORPORATION,1287827242.0,0001281761-16-000108,2016-02-11,,,,,,2015,EntityCommonStockSharesOutstanding
1281761,Regions Financial Corporation,851929506.0,0001281761-26-000055,2026-08-05,,,,,,2026,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",818420728.0,0001283699-16-000073,2016-02-11,,,,,,2015,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",826525821.0,0001283699-17-000010,2017-02-08,,,,,,2016,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",854428593.0,0001283699-18-000011,2018-02-02,,,,,,2017,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",850221464.0,0001283699-19-000015,2019-02-04,,,,,,2018,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",856932845.0,0001283699-20-000026,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",1249289954.0,0001283699-22-000018,2022-02-07,,,,,,2021,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",1219383110.0,0001283699-23-000016,2023-02-10,,,,,,2022,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",1186867575.0,0001283699-24-000008,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",1141744952.0,0001283699-25-000012,2025-01-24,,,,,,2024,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",1101862739.0,0001283699-26-000010,2026-02-06,,,,,,2025,EntityCommonStockSharesOutstanding
1283699,"T-MOBILE US, INC.",1072671613.0,0001283699-26-000101,2026-07-17,,,,,,2026,EntityCommonStockSharesOutstanding
1285785,Mosaic Co,350238549.0,0001618034-17-000005,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
1285785,Mosaic Co,378764442.0,0001618034-20-000003,2020-02-01,,,,,,2019,EntityCommonStockSharesOutstanding
1285785,Mosaic Co,379093342.0,0001618034-21-000003,2021-02-01,,,,,,2020,EntityCommonStockSharesOutstanding
1285785,Mosaic Co,368309275.0,0001618034-22-000004,2022-02-01,,,,,,2021,EntityCommonStockSharesOutstanding
1285785,Mosaic Co,317505258.0,0001285785-26-000054,2025-12-31,,,,,,2025,EntityCommonStockSharesOutstanding
1285785,MOSAIC CO,317895646.0,0001285785-26-000112,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
1286681,DOMINOS PIZZA INC,43018242.0,0001193125-18-049576,2018-02-13,,,,,,2017,EntityCommonStockSharesOutstanding
1286681,DOMINOS PIZZA INC,41040704.0,0001193125-19-046191,2019-02-14,,,,,,2018,EntityCommonStockSharesOutstanding
1286681,DOMINOS PIZZA INC,38667039.0,0001193125-20-042675,2020-02-13,,,,,,2019,EntityCommonStockSharesOutstanding
1286681,"Domino’s Pizza, Inc.",33081735.0,0001286681-26-000035,2026-07-13,,,,,,2026,EntityCommonStockSharesOutstanding
1289490,EXTRA SPACE STORAGE INC.,211137672.0,0001289490-26-000011,2026-02-13,,,,,,2025,EntityCommonStockSharesOutstanding
1289490,EXTRA SPACE STORAGE INC.,211269558.0,0001289490-26-000053,2026-07-24,,,,,,2026,EntityCommonStockSharesOutstanding
1297996,"DIGITAL REALTY TRUST, INC.",343615444.0,0001104659-26-015365,2026-02-09,,,,,,2025,EntityCommonStockSharesOutstanding
1300514,LAS VEGAS SANDS CORP.,763684915.0,0001300514-20-000011,2020-02-04,,,,,,2019,EntityCommonStockSharesOutstanding
1300514,LAS VEGAS SANDS CORP.,763842938.0,0001300514-21-000033,2021-02-02,,,,,,2020,EntityCommonStockSharesOutstanding
1300514,LAS VEGAS SANDS CORP.,763989752.0,0001300514-22-000007,2022-02-01,,,,,,2021,EntityCommonStockSharesOutstanding
1300514,LAS VEGAS SANDS CORP.,764273371.0,0001300514-23-000021,2023-02-01,,,,,,2022,EntityCommonStockSharesOutstanding
1300514,LAS VEGAS SANDS CORP.,753621428.0,0001300514-24-000048,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1300514,LAS VEGAS SANDS CORP.,715934671.0,0001300514-25-000040,2025-02-05,,,,,,2024,EntityCommonStockSharesOutstanding
1300514,LAS VEGAS SANDS CORP.,671910723.0,0001300514-26-000013,2026-02-04,,,,,,2025,EntityCommonStockSharesOutstanding
1300514,LAS VEGAS SANDS CORP.,647701184.0,0001300514-26-000085,2026-07-22,,,,,,2026,EntityCommonStockSharesOutstanding
1316835,"BUILDERS FIRSTSOURCE, INC.",113621373.0,0000950170-25-023953,2025-02-14,,,,,,2024,EntityCommonStockSharesOutstanding
1316835,"BUILDERS FIRSTSOURCE, INC.",110605069.0,0001193125-26-054643,2026-02-11,,,,,,2025,EntityCommonStockSharesOutstanding
1316835,"BUILDERS FIRSTSOURCE, INC.",107596457.0,0001193125-26-325451,2026-07-23,,,,,,2026,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",132056338.0,0001564590-16-013195,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",161670428.0,0001564590-17-003118,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",168919941.0,0001564590-18-002956,2018-02-14,,,,,,2017,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",172721487.0,0001564590-19-003165,2019-02-12,,,,,,2018,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",181341586.0,0001564590-20-018984,2020-02-07,,,,,,2019,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",959853504.0,0001564590-21-022604,2021-02-01,,,,,,2020,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",1033507611.0,0001564590-22-016871,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",3164102701.0,0000950170-23-001409,2023-01-25,,,,,,2022,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",3184790415.0,0001628280-24-002390,2024-01-22,,,,,,2023,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",3216517037.0,0001104659-25-042659,2025-01-22,,,,,,2024,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",3752431984.0,0001104659-26-053166,2026-01-23,,,,,,2025,EntityCommonStockSharesOutstanding
1318605,"Tesla, Inc.",3949547394.0,0001628280-26-049270,2026-07-16,,,,,,2026,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",233082556.0,0001324404-16-000019,2016-01-29,,,,,,2015,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",233114691.0,0001324404-17-000007,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",233292049.0,0001324404-18-000006,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",222890557.0,0001324404-19-000006,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",216171177.0,0001324404-20-000006,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",214159740.0,0001324404-21-000008,2021-01-29,,,,,,2020,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",207304882.0,0001324404-22-000008,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",195768339.0,0001324404-23-000006,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",188337896.0,0001324404-24-000008,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",169536803.0,0001324404-25-000006,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",153668821.0,0001324404-26-000007,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
1324404,"CF INDUSTRIES HOLDINGS, INC.",151338130.0,0001324404-26-000019,2026-08-03,,,,,,2026,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,688377923.0,0001326160-16-000221,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,699607929.0,0001326160-17-000016,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,700092667.0,0001326160-18-000036,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,727010882.0,0001326160-19-000057,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,733321965.0,0001326160-20-000034,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,768663580.0,0001326160-21-000063,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,769358344.0,0001326160-22-000072,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,770080285.0,0001326160-23-000073,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,770811446.0,0001326160-24-000037,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,776461008.0,0001326160-25-000072,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
1326160,DUKE ENERGY CORPORATION,777670866.0,0001326160-26-000014,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",85908948.0,0001327567-15-000036,2015-11-16,,,,,,2015,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",94880870.0,0001327567-18-000031,2018-11-20,,,,,,2018,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",99704863.0,0001327567-20-000007,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",97242603.0,0001327567-21-000004,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",98484393.0,0001327567-22-000008,2022-02-14,,,,,,2021,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",302607942.0,0001327567-23-000006,2023-02-10,,,,,,2022,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",323100000.0,0001327567-24-000005,2024-02-12,,,,,,2023,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",662100000.0,0001327567-25-000010,2025-02-07,,,,,,2024,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",816000000.0,0001327567-26-000005,2026-02-11,,,,,,2025,EntityCommonStockSharesOutstanding
1327567,"PALO ALTO NETWORKS, INC",815000000.0,0001327567-26-000015,2026-05-26,,,,,,2026,EntityCommonStockSharesOutstanding
1327811,"WORKDAY, INC.",194000000.0,0001327811-15-000027,2015-11-30,,,,,,2015,EntityCommonStockSharesOutstanding
1327811,"WORKDAY, INC.",201000000.0,0001327811-16-000062,2016-11-30,,,,,,2016,EntityCommonStockSharesOutstanding
1327811,"WORKDAY, INC.",220000000.0,0001327811-18-000058,2018-11-30,,,,,,2018,EntityCommonStockSharesOutstanding
1335258,"LIVE NATION ENTERTAINMENT, INC.",233401156.0,0001335258-25-000028,2025-02-13,,,,,,2024,EntityCommonStockSharesOutstanding
1335258,"LIVE NATION ENTERTAINMENT, INC.",234801922.0,0001335258-26-000009,2026-02-12,,,,,,2025,EntityCommonStockSharesOutstanding
1335258,"LIVE NATION ENTERTAINMENT, INC.",235633860.0,0001335258-26-000035,2026-07-23,,,,,,2026,EntityCommonStockSharesOutstanding
1336920,"LEIDOS HOLDINGS, INC.",150352251.0,0001336920-17-000014,2017-02-14,,,,,,2016,EntityCommonStockSharesOutstanding
1336920,"LEIDOS HOLDINGS, INC.",151459401.0,0001336920-18-000008,2018-02-13,,,,,,2017,EntityCommonStockSharesOutstanding
1336920,"LEIDOS HOLDINGS, INC.",146160889.0,0001336920-19-000004,2019-02-11,,,,,,2018,EntityCommonStockSharesOutstanding
1336920,"LEIDOS HOLDINGS, INC.",141402269.0,0001336920-20-000023,2020-02-10,,,,,,2019,EntityCommonStockSharesOutstanding
1336920,"Leidos Holdings, Inc.",140505454.0,0001336920-22-000007,2022-02-08,,,,,,2021,EntityCommonStockSharesOutstanding
1336920,"Leidos Holdings, Inc.",136937673.0,0001336920-23-000015,2023-02-07,,,,,,2022,EntityCommonStockSharesOutstanding
1336920,"Leidos Holdings, Inc.",135779301.0,0001336920-24-000008,2024-02-06,,,,,,2023,EntityCommonStockSharesOutstanding
1336920,"Leidos Holdings, Inc.",131167372.0,0001336920-25-000006,2025-02-04,,,,,,2024,EntityCommonStockSharesOutstanding
1336920,"Leidos Holdings, Inc.",126392684.0,0001336920-26-000030,2026-02-10,,,,,,2025,EntityCommonStockSharesOutstanding
1336920,"Leidos Holdings, Inc.",125492209.0,0001336920-26-000246,2026-07-28,,,,,,2026,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,4201220000.0,0001193125-15-407703,2015-12-11,,,,,,2015,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,4102353000.0,0001193125-16-797253,2016-12-12,,,,,,2016,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,4139602000.0,0001193125-17-372232,2017-12-11,,,,,,2017,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,3588919000.0,0001564590-18-031113,2018-12-14,,,,,,2018,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,3207649000.0,0001564590-19-045966,2019-12-09,,,,,,2019,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,2944034000.0,0001564590-20-056896,2020-12-04,,,,,,2020,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,2670447000.0,0001564590-21-060022,2021-12-06,,,,,,2021,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,2696253000.0,0001564590-22-039278,2022-12-07,,,,,,2022,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,2748922000.0,0000950170-23-069682,2023-12-07,,,,,,2023,EntityCommonStockSharesOutstanding
1341439,Oracle Corporation,2796956000.0,0000950170-24-134973,2024-12-06,,,,,,2024,EntityCommonStockSharesOutstanding
1341439,ORACLE CORP,2873130000.0,0001193125-25-315925,2025-12-05,,,,,,2025,EntityCommonStockSharesOutstanding
