broker,period,metric,value,unit,flow_or_stock,firm_label,source_url,source_accession,source_doc_date
Charles Schwab Corporation,2021-Q1,Total client assets,7069.1,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q1,Total net new assets,133.8,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q2,Bank deposit account balances (subset of total client assets),161.9,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q2,Equity and other securities (subset of total client assets),2988.8,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q2,Net market gains (losses),396.9,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q2,Total client assets,7574.8,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q2,Total net new assets,108.8,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q3,Bank deposit account balances (subset of total client assets),153.3,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q3,Equity and other securities (subset of total client assets),2976.7,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q3,Net market gains (losses),-99.8,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q3,Total client assets,7614.0,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q3,Total net new assets,139.0,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q4,Bank deposit account balances (subset of total client assets),158.5,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q4,Equity and other securities (subset of total client assets),3259.8,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q4,Net market gains (losses),389.4,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q4,Total client assets,8138.0,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2021-Q4,Total net new assets,134.6,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670922000005/a4q21exhibit991_12312021.htm,0000316709-22-000005,2022-01-18
Charles Schwab Corporation,2022-Q1,Bank deposit account balances (subset of total client assets),154.8,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q1,Equity and other securities (subset of total client assets),3131.1,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q1,Net market gains (losses),-396.4,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q1,Total client assets,7862.1,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q1,Total net new assets,120.5,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q2,Bank deposit account balances (subset of total client assets),155.6,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q2,Equity and other securities (subset of total client assets),2548.5,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q2,Net market gains (losses),-1073.0,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q2,Total client assets,6832.5,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q2,Total net new assets,43.4,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q3,Bank deposit account balances (subset of total client assets),139.6,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q3,Equity and other securities (subset of total client assets),2451.3,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q3,Net market gains (losses),-302.9,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q3,Total client assets,6644.2,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q3,Total net new assets,114.6,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q4,Bank deposit account balances (subset of total client assets),126.6,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q4,Equity and other securities (subset of total client assets),2529.4,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q4,Net market gains (losses),277.2,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q4,Total client assets,7049.8,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2022-Q4,Total net new assets,128.4,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670923000004/a4q22exhibit991_12312022.htm,0000316709-23-000004,2023-01-18
Charles Schwab Corporation,2023-Q1,Bank deposit account balances (subset of total client assets),106.5,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q1,Equity and other securities (subset of total client assets),2772.2,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q1,Net market gains (losses),379.5,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q1,Total client assets,7580.0,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q1,Total net new assets,150.7,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q2,Bank deposit account balances (subset of total client assets),102.7,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q2,Equity and other securities (subset of total client assets),3002.7,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q2,Net market gains (losses),363.8,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q2,Total client assets,8015.8,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q2,Total net new assets,72.0,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q3,Bank deposit account balances (subset of total client assets),99.5,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q3,Equity and other securities (subset of total client assets),2886.4,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q3,Net market gains (losses),-239.5,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q3,Total client assets,7824.5,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q3,Total net new assets,48.2,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q4,Bank deposit account balances (subset of total client assets),97.4,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q4,Equity and other securities (subset of total client assets),3163.5,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q4,Net market gains (losses),625.8,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q4,Total client assets,8516.6,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2023-Q4,Total net new assets,66.3,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670924000011/a4q23exhibit991.htm,0000316709-24-000011,2024-01-17
Charles Schwab Corporation,2024-Q1,Bank deposit account balances (subset of total client assets),90.2,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q1,Equity and other securities (subset of total client assets),3467.7,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q1,Net market gains (losses),513.6,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q1,Total client assets,9118.4,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q1,Total net new assets,88.2,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q2,Bank deposit account balances (subset of total client assets),84.5,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q2,Equity and other securities (subset of total client assets),3648.8,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q2,Net market gains (losses),214.9,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q2,Total client assets,9407.5,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q2,Total net new assets,74.2,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q3,Bank deposit account balances (subset of total client assets),84.0,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q3,Equity and other securities (subset of total client assets),3839.6,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q3,Net market gains (losses),422.2,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q3,Total client assets,9920.5,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q3,Total net new assets,90.8,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q4,Bank deposit account balances (subset of total client assets),87.5,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q4,Equity and other securities (subset of total client assets),3972.6,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q4,Net market gains (losses),72.4,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q4,Total client assets,10101.3,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2024-Q4,Total net new assets,108.4,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670925000005/a4q24exhibit991.htm,0000316709-25-000005,2025-01-21
Charles Schwab Corporation,2025-Q1,Bank deposit account balances (subset of total client assets),83.7,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q1,Equity and other securities (subset of total client assets),3765.5,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q1,Net market gains (losses),-304.0,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q1,Total client assets,9929.7,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q1,Total net new assets,132.4,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q2,Bank deposit account balances (subset of total client assets),82.1,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q2,Equity and other securities (subset of total client assets),4188.7,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q2,Net market gains (losses),754.0,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q2,Total client assets,10757.3,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q2,Total net new assets,73.6,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q3,Bank deposit account balances (subset of total client assets),78.5,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q3,Equity and other securities (subset of total client assets),4624.7,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q3,Net market gains (losses),702.2,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q3,Total client assets,11593.9,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q3,Total net new assets,134.4,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q4,Bank deposit account balances (subset of total client assets),76.2,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q4,Equity and other securities (subset of total client assets),4722.6,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q4,Net market gains (losses),150.9,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q4,Total client assets,11903.0,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2025-Q4,Total net new assets,158.2,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000004/a4q25exhibit991.htm,0000316709-26-000004,2026-01-21
Charles Schwab Corporation,2026-Q1,Bank deposit account balances (subset of total client assets),73.5,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q1,Equity and other securities (subset of total client assets),4566.9,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q1,Net market gains (losses),-275.0,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q1,Total client assets,11767.9,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q1,Total net new assets,139.9,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q2,Bank deposit account balances (subset of total client assets),70.6,USD billions,STOCK,Bank deposit account balances (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q2,Equity and other securities (subset of total client assets),5228.4,USD billions,STOCK,Equity and other securities (subset of total client assets),https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q2,Net market gains (losses),1198.3,USD billions,FLOW,Net market gains (losses),https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q2,Total client assets,13084.9,USD billions,STOCK,Total client assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
Charles Schwab Corporation,2026-Q2,Total net new assets,118.7,USD billions,FLOW,Total net new assets,https://www.sec.gov/Archives/edgar/data/316709/000031670926000027/a2q26exhibit991.htm,0000316709-26-000027,2026-07-21
