broker,period,metric,value,unit,flow_or_stock,firm_label,source_url,source_accession,source_doc_date
LPL Financial Holdings Inc.,2022-Q2,Net new assets (total),37.2,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791122000117/a2022q2earningsrelease.htm,0001397911-22-000117,2022-08-02
LPL Financial Holdings Inc.,2022-Q2,Total client/advisory-and-brokerage assets,1064.6,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791122000117/a2022q2earningsrelease.htm,0001397911-22-000117,2022-08-02
LPL Financial Holdings Inc.,2022-Q3,Advisory assets (subset of total),542.6,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791122000152/a2022q3earningsrelease.htm,0001397911-22-000152,2022-10-27
LPL Financial Holdings Inc.,2022-Q3,Brokerage assets (subset of total),495.8,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791122000152/a2022q3earningsrelease.htm,0001397911-22-000152,2022-10-27
LPL Financial Holdings Inc.,2022-Q3,Net new assets (total),19.9,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791122000152/a2022q3earningsrelease.htm,0001397911-22-000152,2022-10-27
LPL Financial Holdings Inc.,2022-Q3,Total client/advisory-and-brokerage assets,1038.4,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791122000152/a2022q3earningsrelease.htm,0001397911-22-000152,2022-10-27
LPL Financial Holdings Inc.,2022-Q4,Advisory assets (subset of total),583.1,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791123000010/a2022q4earningsrelease.htm,0001397911-23-000010,2023-02-02
LPL Financial Holdings Inc.,2022-Q4,Brokerage assets (subset of total),527.7,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791123000010/a2022q4earningsrelease.htm,0001397911-23-000010,2023-02-02
LPL Financial Holdings Inc.,2022-Q4,Net new assets (total),21.3,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791123000010/a2022q4earningsrelease.htm,0001397911-23-000010,2023-02-02
LPL Financial Holdings Inc.,2022-Q4,Total client/advisory-and-brokerage assets,1110.8,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791123000010/a2022q4earningsrelease.htm,0001397911-23-000010,2023-02-02
LPL Financial Holdings Inc.,2023-Q1,Advisory assets (subset of total),620.9,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791123000066/a2023q1earningsrelease.htm,0001397911-23-000066,2023-04-27
LPL Financial Holdings Inc.,2023-Q1,Brokerage assets (subset of total),554.3,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791123000066/a2023q1earningsrelease.htm,0001397911-23-000066,2023-04-27
LPL Financial Holdings Inc.,2023-Q1,Net new assets (total),20.8,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791123000066/a2023q1earningsrelease.htm,0001397911-23-000066,2023-04-27
LPL Financial Holdings Inc.,2023-Q1,Total client/advisory-and-brokerage assets,1175.2,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791123000066/a2023q1earningsrelease.htm,0001397911-23-000066,2023-04-27
LPL Financial Holdings Inc.,2023-Q2,Advisory assets (subset of total),661.6,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791123000122/a2023q2earningsrelease.htm,0001397911-23-000122,2023-07-27
LPL Financial Holdings Inc.,2023-Q2,Brokerage assets (subset of total),578.6,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791123000122/a2023q2earningsrelease.htm,0001397911-23-000122,2023-07-27
LPL Financial Holdings Inc.,2023-Q2,Net new assets (total),21.7,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791123000122/a2023q2earningsrelease.htm,0001397911-23-000122,2023-07-27
LPL Financial Holdings Inc.,2023-Q2,Total client/advisory-and-brokerage assets,1240.2,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791123000122/a2023q2earningsrelease.htm,0001397911-23-000122,2023-07-27
LPL Financial Holdings Inc.,2023-Q3,Advisory assets (subset of total),662.7,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791123000156/a2023q3earningsrelease.htm,0001397911-23-000156,2023-10-26
LPL Financial Holdings Inc.,2023-Q3,Brokerage assets (subset of total),575.7,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791123000156/a2023q3earningsrelease.htm,0001397911-23-000156,2023-10-26
LPL Financial Holdings Inc.,2023-Q3,Net new assets (total),33.2,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791123000156/a2023q3earningsrelease.htm,0001397911-23-000156,2023-10-26
LPL Financial Holdings Inc.,2023-Q3,Total client/advisory-and-brokerage assets,1238.4,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791123000156/a2023q3earningsrelease.htm,0001397911-23-000156,2023-10-26
LPL Financial Holdings Inc.,2023-Q4,Advisory assets (subset of total),735.8,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791124000005/a2023q4earningsrelease.htm,0001397911-24-000005,2024-02-01
LPL Financial Holdings Inc.,2023-Q4,Brokerage assets (subset of total),618.2,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791124000005/a2023q4earningsrelease.htm,0001397911-24-000005,2024-02-01
LPL Financial Holdings Inc.,2023-Q4,Net new assets (total),24.7,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791124000005/a2023q4earningsrelease.htm,0001397911-24-000005,2024-02-01
LPL Financial Holdings Inc.,2023-Q4,Total client/advisory-and-brokerage assets,1354.1,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791124000005/a2023q4earningsrelease.htm,0001397911-24-000005,2024-02-01
LPL Financial Holdings Inc.,2024-Q1,Advisory assets (subset of total),793.0,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791124000050/a2024q1earningsrelease.htm,0001397911-24-000050,2024-04-30
LPL Financial Holdings Inc.,2024-Q1,Brokerage assets (subset of total),647.9,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791124000050/a2024q1earningsrelease.htm,0001397911-24-000050,2024-04-30
LPL Financial Holdings Inc.,2024-Q1,Net new assets (total),16.7,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791124000050/a2024q1earningsrelease.htm,0001397911-24-000050,2024-04-30
LPL Financial Holdings Inc.,2024-Q1,Total client/advisory-and-brokerage assets,1440.9,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791124000050/a2024q1earningsrelease.htm,0001397911-24-000050,2024-04-30
LPL Financial Holdings Inc.,2024-Q2,Advisory assets (subset of total),829.1,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791124000103/a2024q2earningsrelease.htm,0001397911-24-000103,2024-07-25
LPL Financial Holdings Inc.,2024-Q2,Brokerage assets (subset of total),668.7,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791124000103/a2024q2earningsrelease.htm,0001397911-24-000103,2024-07-25
LPL Financial Holdings Inc.,2024-Q2,Net new assets (total),29.0,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791124000103/a2024q2earningsrelease.htm,0001397911-24-000103,2024-07-25
LPL Financial Holdings Inc.,2024-Q2,Total client/advisory-and-brokerage assets,1497.8,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791124000103/a2024q2earningsrelease.htm,0001397911-24-000103,2024-07-25
LPL Financial Holdings Inc.,2024-Q3,Advisory assets (subset of total),892.0,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791124000136/a2024q3earningsrelease.htm,0001397911-24-000136,2024-10-30
LPL Financial Holdings Inc.,2024-Q3,Brokerage assets (subset of total),700.1,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791124000136/a2024q3earningsrelease.htm,0001397911-24-000136,2024-10-30
LPL Financial Holdings Inc.,2024-Q3,Net new assets (total),27.0,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791124000136/a2024q3earningsrelease.htm,0001397911-24-000136,2024-10-30
LPL Financial Holdings Inc.,2024-Q3,Total client/advisory-and-brokerage assets,1592.1,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791124000136/a2024q3earningsrelease.htm,0001397911-24-000136,2024-10-30
LPL Financial Holdings Inc.,2024-Q4,Advisory assets (subset of total),957.0,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791125000006/a2024q4earningsrelease.htm,0001397911-25-000006,2025-01-30
LPL Financial Holdings Inc.,2024-Q4,Brokerage assets (subset of total),783.7,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791125000006/a2024q4earningsrelease.htm,0001397911-25-000006,2025-01-30
LPL Financial Holdings Inc.,2024-Q4,Net new assets (total),68.0,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791125000006/a2024q4earningsrelease.htm,0001397911-25-000006,2025-01-30
LPL Financial Holdings Inc.,2024-Q4,Total client/advisory-and-brokerage assets,1740.7,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791125000006/a2024q4earningsrelease.htm,0001397911-25-000006,2025-01-30
LPL Financial Holdings Inc.,2025-Q1,Advisory assets (subset of total),977.4,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791125000060/a2025q1earningsrelease.htm,0001397911-25-000060,2025-05-08
LPL Financial Holdings Inc.,2025-Q1,Brokerage assets (subset of total),817.5,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791125000060/a2025q1earningsrelease.htm,0001397911-25-000060,2025-05-08
LPL Financial Holdings Inc.,2025-Q1,Net new assets (total),70.9,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791125000060/a2025q1earningsrelease.htm,0001397911-25-000060,2025-05-08
LPL Financial Holdings Inc.,2025-Q1,Total client/advisory-and-brokerage assets,1794.9,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791125000060/a2025q1earningsrelease.htm,0001397911-25-000060,2025-05-08
LPL Financial Holdings Inc.,2025-Q2,Advisory assets (subset of total),1060.7,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000139791125000119/a2025q2earningsrelease.htm,0001397911-25-000119,2025-07-31
LPL Financial Holdings Inc.,2025-Q2,Brokerage assets (subset of total),858.5,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000139791125000119/a2025q2earningsrelease.htm,0001397911-25-000119,2025-07-31
LPL Financial Holdings Inc.,2025-Q2,Net new assets (total),20.5,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000139791125000119/a2025q2earningsrelease.htm,0001397911-25-000119,2025-07-31
LPL Financial Holdings Inc.,2025-Q2,Total client/advisory-and-brokerage assets,1919.2,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000139791125000119/a2025q2earningsrelease.htm,0001397911-25-000119,2025-07-31
LPL Financial Holdings Inc.,2025-Q3,Advisory assets (subset of total),1346.9,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000162828025047543/a2025q3earningsrelease.htm,0001628280-25-047543,2025-10-30
LPL Financial Holdings Inc.,2025-Q3,Brokerage assets (subset of total),967.7,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000162828025047543/a2025q3earningsrelease.htm,0001628280-25-047543,2025-10-30
LPL Financial Holdings Inc.,2025-Q3,Net new assets (total),32.7,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000162828025047543/a2025q3earningsrelease.htm,0001628280-25-047543,2025-10-30
LPL Financial Holdings Inc.,2025-Q3,Total client/advisory-and-brokerage assets,2314.5,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000162828025047543/a2025q3earningsrelease.htm,0001628280-25-047543,2025-10-30
LPL Financial Holdings Inc.,2025-Q4,Advisory assets (subset of total),1392.7,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000162828026004112/a2025q4earningsrelease.htm,0001628280-26-004112,2026-01-29
LPL Financial Holdings Inc.,2025-Q4,Brokerage assets (subset of total),977.9,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000162828026004112/a2025q4earningsrelease.htm,0001628280-26-004112,2026-01-29
LPL Financial Holdings Inc.,2025-Q4,Net new assets (total),22.5,USD billions,FLOW,Total Organic Net New Assets (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000162828026004112/a2025q4earningsrelease.htm,0001628280-26-004112,2026-01-29
LPL Financial Holdings Inc.,2025-Q4,Total client/advisory-and-brokerage assets,2370.5,USD billions,STOCK,Total Advisory and Brokerage Assets,https://www.sec.gov/Archives/edgar/data/1397911/000162828026004112/a2025q4earningsrelease.htm,0001628280-26-004112,2026-01-29
LPL Financial Holdings Inc.,2026-Q1,Advisory assets (subset of total),1390.4,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000162828026028890/a2026q1earningsrelease.htm,0001628280-26-028890,2026-04-30
LPL Financial Holdings Inc.,2026-Q1,Brokerage assets (subset of total),945.9,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000162828026028890/a2026q1earningsrelease.htm,0001628280-26-028890,2026-04-30
LPL Financial Holdings Inc.,2026-Q1,Net new assets (total),21.4,USD billions,FLOW,Total Organic NNA (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000162828026028890/a2026q1earningsrelease.htm,0001628280-26-028890,2026-04-30
LPL Financial Holdings Inc.,2026-Q1,Total client/advisory-and-brokerage assets,2336.3,USD billions,STOCK,Total Client Assets,https://www.sec.gov/Archives/edgar/data/1397911/000162828026028890/a2026q1earningsrelease.htm,0001628280-26-028890,2026-04-30
LPL Financial Holdings Inc.,2026-Q2,Advisory assets (subset of total),1548.4,USD billions,STOCK,"Advisory assets (fee-based, managed) -- rough equity-heavy proxy",https://www.sec.gov/Archives/edgar/data/1397911/000162828026051046/a2026q2earningsrelease.htm,0001628280-26-051046,2026-07-30
LPL Financial Holdings Inc.,2026-Q2,Brokerage assets (subset of total),1014.3,USD billions,STOCK,Brokerage assets (commission-based),https://www.sec.gov/Archives/edgar/data/1397911/000162828026051046/a2026q2earningsrelease.htm,0001628280-26-051046,2026-07-30
LPL Financial Holdings Inc.,2026-Q2,Net new assets (total),23.1,USD billions,FLOW,Total Organic NNA (organic only -- LPL explicitly excludes recruited/acquired assets from this line),https://www.sec.gov/Archives/edgar/data/1397911/000162828026051046/a2026q2earningsrelease.htm,0001628280-26-051046,2026-07-30
LPL Financial Holdings Inc.,2026-Q2,Total client/advisory-and-brokerage assets,2562.7,USD billions,STOCK,Total Client Assets,https://www.sec.gov/Archives/edgar/data/1397911/000162828026051046/a2026q2earningsrelease.htm,0001628280-26-051046,2026-07-30
