date,close,calendar_quarter,trailing_E_used,PE_trailing,delta_PE_vs_prior_trading_day,is_quarter_boundary_artifact_day,source
2023-12-29,4769.830078125,2023Q4,192.42999999999998,24.787351650600222,,N (anchor: last trading day of 2023),"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output)"
2024-05-10,5222.68017578125,2024Q2,196.76,26.543404024096617,0.043708567067749726,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-13,5221.419921875,2024Q2,196.76,26.536998993062614,-0.006405031034002917,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-14,5246.68017578125,2024Q2,196.76,26.665380035481043,0.12838104241842885,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-15,5308.14990234375,2024Q2,196.76,26.977789704938758,0.31240966945771476,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-16,5297.10009765625,2024Q2,196.76,26.921630909007167,-0.05615879593159079,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-17,5303.27001953125,2024Q2,196.76,26.952988511543253,0.03135760253608666,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-20,5308.1298828125,2024Q2,196.76,26.977687958998274,0.024699447455020618,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-21,5321.41015625,2024Q2,196.76,27.045182741664973,0.0674947826666994,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-22,5307.009765625,2024Q2,196.76,26.971995149547674,-0.07318759211729997,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-23,5267.83984375,2024Q2,196.76,26.772920531358,-0.1990746181896732,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-24,5304.72021484375,2024Q2,196.76,26.960358888207715,0.18743835684971444,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-28,5306.0400390625,2024Q2,196.76,26.96706667545487,0.006707787247155039,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-29,5266.9501953125,2024Q2,196.76,26.76839904102714,-0.1986676344277285,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-30,5235.47998046875,2024Q2,196.76,26.608456904191655,-0.15994213683548608,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-05-31,5277.509765625,2024Q2,196.76,26.822066302220982,0.21360939802932677,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-03,5283.39990234375,2024Q2,196.76,26.85200194319857,0.029935640977587497,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-04,5291.33984375,2024Q2,196.76,26.892355375838587,0.04035343264001767,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-05,5354.02978515625,2024Q2,196.76,27.21096658444933,0.31861120861074355,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-06,5352.9599609375,2024Q2,196.76,27.2055293806541,-0.005437203795231937,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-07,5346.990234375,2024Q2,196.76,27.175189237522872,-0.030340143131226682,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-10,5360.7900390625,2024Q2,196.76,27.245324451425596,0.07013521390272359,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-11,5375.31982421875,2024Q2,196.76,27.319169669743598,0.07384521831800228,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-12,5421.02978515625,2024Q2,196.76,27.551482949564193,0.2323132798205947,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-13,5433.740234375,2024Q2,196.76,27.616081695339503,0.0645987457753101,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-14,5431.60009765625,2024Q2,196.76,27.60520480614073,-0.010876889198772943,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-17,5473.22998046875,2024Q2,196.76,27.816781766968642,0.21157696082791233,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-18,5487.02978515625,2024Q2,196.76,27.886916980871366,0.07013521390272359,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-20,5473.169921875,2024Q2,196.76,27.816476529147184,-0.07044045172418123,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-21,5464.6201171875,2024Q2,196.76,27.773023567734803,-0.043452961412381086,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-24,5447.8701171875,2024Q2,196.76,27.68789447645609,-0.08512909127871282,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-25,5469.2998046875,2024Q2,196.76,27.796807301725455,0.10891282526936408,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-26,5477.89990234375,2024Q2,196.76,27.8405158687932,0.043708567067746174,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-27,5482.8701171875,2024Q2,196.76,27.865776159725048,0.025260290931846896,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-06-28,5460.47998046875,2024Q2,196.76,27.751982010920667,-0.11379414880438077,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-01,5475.08984375,2024Q3,200.27,27.33854218679782,-0.41343982412284674,Y,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-02,5509.009765625,2024Q3,200.27,27.507913145378737,0.16937095858091666,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-03,5537.02001953125,2024Q3,200.27,27.647775600595445,0.13986245521670781,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-05,5567.18994140625,2024Q3,200.27,27.798421837550556,0.1506462369551116,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-08,5572.85009765625,2024Q3,200.27,27.826684464254505,0.028262626703948968,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-09,5576.97998046875,2024Q3,200.27,27.84730603919084,0.020621574936335207,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-10,5633.91015625,2024Q3,200.27,28.13157315748739,0.28426711829655105,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-11,5584.5400390625,2024Q3,200.27,27.885055370562238,-0.24651778692515336,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-12,5615.35009765625,2024Q3,200.27,28.03889797601363,0.15384260545139128,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-15,5631.22021484375,2024Q3,200.27,28.118141583081588,0.07924360706795852,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-16,5667.2001953125,2024Q3,200.27,28.29779894798272,0.17965736490113215,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-17,5588.27001953125,2024Q3,200.27,27.903680129481447,-0.3941188185012727,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-18,5544.58984375,2024Q3,200.27,27.685573694262743,-0.21810643521870432,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-19,5505.0,2024Q3,200.27,27.487891346681977,-0.1976823475807663,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-22,5564.41015625,2024Q3,200.27,27.78454165002247,0.2966503033404919,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-23,5555.740234375,2024Q3,200.27,27.741250483721974,-0.04329116630049512,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-24,5427.1298828125,2024Q3,200.27,27.09906567540071,-0.6421848083212645,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-25,5399.22021484375,2024Q3,200.27,26.959705471831775,-0.13936020356893408,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-26,5459.10009765625,2024Q3,200.27,27.25870124160508,0.2989957697733061,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-29,5463.5400390625,2024Q3,200.27,27.28087101943626,0.02216977783117713,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-30,5436.43994140625,2024Q3,200.27,27.14555321019748,-0.1353178092387779,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-07-31,5522.2998046875,2024Q3,200.27,27.574273753869775,0.42872054367229495,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-01,5446.68017578125,2024Q3,200.27,27.19668535367878,-0.3775884001909944,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-02,5346.56005859375,2024Q3,200.27,26.696759667417734,-0.4999256862610473,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-05,5186.330078125,2024Q3,200.27,25.896689859314925,-0.8000698081028084,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-06,5240.02978515625,2024Q3,200.27,26.164826410127578,0.26813655081265253,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-07,5199.5,2024Q3,200.27,25.962450691566385,-0.20237571856119274,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-08,5319.31005859375,2024Q3,200.27,26.560693356936884,0.5982426653704991,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-09,5344.16015625,2024Q3,200.27,26.68477633320018,0.12408297626329556,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-12,5344.39013671875,2024Q3,200.27,26.685924685268635,0.001148352068454983,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-13,5434.43017578125,2024Q3,200.27,27.13551792970115,0.449593244432517,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-14,5455.2099609375,2024Q3,200.27,27.239276781033105,0.1037588513319534,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-15,5543.22021484375,2024Q3,200.27,27.678734782262694,0.439458001229589,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-16,5554.25,2024Q3,200.27,27.73380935736755,0.05507457510485736,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-19,5608.25,2024Q3,200.27,28.003445348779145,0.2696359914115938,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-20,5597.1201171875,2024Q3,200.27,27.94787096014131,-0.05557438863783659,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-21,5620.85009765625,2024Q3,200.27,28.06636090106481,0.11848994092350296,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-22,5570.64013671875,2024Q3,200.27,27.815649556692215,-0.250711344372597,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-23,5634.60986328125,2024Q3,200.27,28.135066975988664,0.3194174192964496,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-26,5616.83984375,2024Q3,200.27,28.046336664253257,-0.08873031173540724,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-27,5625.7998046875,2024Q3,200.27,28.091076070741998,0.044739406488741196,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-28,5592.18017578125,2024Q3,200.27,27.923204552760023,-0.16787151798197542,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-29,5591.9599609375,2024Q3,200.27,27.922104962987465,-0.001099589772557863,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-08-30,5648.39990234375,2024Q3,200.27,28.203924214029808,0.28181925104234296,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-03,5528.93017578125,2024Q3,200.27,27.60738091467144,-0.5965432993583661,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-04,5520.06982421875,2024Q3,200.27,27.56313888360089,-0.04424203107055291,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-05,5503.41015625,2024Q3,200.27,27.47995284490937,-0.08318603869151886,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-06,5408.419921875,2024Q3,200.27,27.005641992684875,-0.47431085222449454,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-09,5471.0498046875,2024Q3,200.27,27.31836922498377,0.31272723229889365,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-10,5495.52001953125,2024Q3,200.27,27.440555347936535,0.12218612295276543,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-11,5554.1298828125,2024Q3,200.27,27.733209581127976,0.2926542331914419,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-12,5595.759765625,2024Q3,200.27,27.941078372322362,0.20786879119438595,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-13,5626.02001953125,2024Q3,200.27,28.092175660514553,0.15109728819219015,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-16,5633.08984375,2024Q3,200.27,28.127477124631746,0.03530146411719315,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-17,5634.580078125,2024Q3,200.27,28.134918250986168,0.007441126354422067,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-18,5618.259765625,2024Q3,200.27,28.053426702077193,-0.08149154890897492,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
2024-09-19,5713.64013671875,2024Q3,200.27,28.529685608022916,0.4762589059457234,N,"query1.finance.yahoo.com/v8/finance/chart/%5EGSPC, field indicators.quote.close, no API key, fetched 2026-09-14; E from _research/2026-09-12-P2c-monthly_series.csv (this project's already-vetted P2c output), held flat within calendar quarter"
